t(s),vx(m/s),vy(m/s),vz(m/s),r(deg),p(deg),y(deg),lat(deg),lon(deg),alt(m),heading(deg),b(V),b(A),b(%)
4.220501899719238,0.0,0.01,-1.44,0.09237712791555225,-0.0871619116283839,359.6814971532645,47.3977418,8.5455936,3.167,359.6814971532645,12.075,-1.0,96
4.420936346054077,0.0,0.0,-1.44,0.1332966511608598,-0.1641684391986563,359.73116431455725,47.3977418,8.5455936,3.44,359.73116431455725,12.069,-1.0,96
4.621930122375488,0.0,0.0,-1.45,0.220364047378561,-0.2111705327144445,359.79153386201114,47.3977418,8.5455936,3.737,359.79153386201114,12.064,-1.0,95
4.822447776794434,0.0,0.0,-1.45,0.31733971354463675,-0.24836256693160355,359.841943672974,47.3977417,8.5455935,4.035,359.841943672974,12.059,-1.0,95
5.023186206817627,0.0,0.01,-1.44,0.29110954597596633,-0.20726010267226674,359.84025309443274,47.3977417,8.5455935,4.333,359.84025309443274,12.053,-1.0,95
5.223634481430054,0.01,0.01,-1.28,0.15600022664240865,-0.12492464016720924,359.82422018585146,47.3977417,8.5455935,4.614,359.82422018585146,12.048,-1.0,94
5.424147367477417,0.01,0.02,-1.14,0.02499400504802389,-0.02966921784157138,359.81303512409556,47.3977417,8.5455936,4.835,359.81303512409556,12.042,-1.0,94
5.624699831008911,0.01,0.01,-0.97,-0.05469960998868678,-0.034876506707032164,359.7919980347302,47.3977418,8.5455936,5.056,359.7919980347302,12.037,-1.0,94
5.825159072875977,0.01,0.02,-0.81,-0.15435260358770173,-0.04289755336606052,359.7719407306652,47.3977418,8.5455937,5.244,359.7719407306652,12.031,-1.0,93
6.025696516036987,0.01,0.02,-0.65,0.4015844407063376,-0.5773190715526832,359.81349961697975,47.3977418,8.5455938,5.4,359.81349961697975,12.026,-1.0,93
6.226321458816528,0.04,0.1,-0.64,5.039677277208711,-1.0432133184718346,1.3651884359462356,47.3977419,8.5455939,5.534,1.3651884359462356,12.021,-1.0,93
6.42703104019165,0.07,0.36,-0.73,9.847287778308838,-1.6636082586856726,5.653451736404397,47.397742,8.5455945,5.676,5.653451736404397,12.015,-1.0,92
6.627737522125244,0.07,0.8,-0.81,14.146335200414509,-3.2608044536371956,13.00921457153952,47.3977421,8.545596,5.831,13.00921457153952,12.01,-1.0,92
6.828882694244385,0.07,1.33,-0.89,16.518696394459948,-6.547211444491361,21.720822890888243,47.3977423,8.5455984,5.986,21.720822890888243,12.004,-1.0,92
7.029678583145142,0.06,1.88,-0.93,12.93166801879778,-8.024906222837517,31.553349776627037,47.3977424,8.5456022,6.157,31.553349776627037,11.999,-1.0,91
7.230168342590332,0.06,2.23,-0.91,8.353858378549086,-7.293363934425179,40.497946947622296,47.3977425,8.5456065,6.308,40.497946947622296,11.993,-1.0,91
7.43068265914917,0.06,2.49,-0.89,4.141669191457999,-4.87578902250837,50.42691781198896,47.3977426,8.5456121,6.486,50.42691781198896,11.988,-1.0,91
7.631735563278198,0.06,2.6,-0.85,1.0811689998547127,-1.1403159834677903,59.74794036852196,47.3977427,8.5456188,6.658,59.74794036852196,11.982,-1.0,90
7.832197904586792,0.05,2.55,-0.8,-0.832445420072877,3.304538154892787,68.22871988354916,47.3977428,8.5456252,6.82,68.22871988354916,11.977,-1.0,90
8.032812356948853,0.03,2.35,-0.74,-1.5878279501746158,8.51700683838495,76.70066796397954,47.3977429,8.5456318,6.967,76.70066796397954,11.971,-1.0,90
8.23324728012085,0.03,1.97,-0.67,-1.4132090414013623,14.032597182808162,84.39810674347632,47.397743,8.5456379,7.112,84.39810674347632,11.966,-1.0,89
8.43378734588623,0.03,1.53,-0.56,-0.30453494980028756,14.566382442860183,89.33914072114442,47.397743,8.5456431,7.23,89.33914072114442,11.96,-1.0,89
8.634255647659302,0.03,1.12,-0.45,-0.3097786941334326,11.669049494112977,91.12341152859436,47.3977431,8.5456473,7.335,91.12341152859436,11.955,-1.0,89
8.834763765335083,0.1,0.87,-0.37,-5.021959339614875,8.437044106224318,89.10890187441245,47.3977432,8.5456505,7.409,89.10890187441245,11.949,-1.0,88
9.035810947418213,0.35,0.68,-0.28,-10.948878616895065,5.243940487640289,83.3277751194003,47.3977436,8.5456533,7.475,83.3277751194003,11.949,-1.0,88
9.236464500427246,0.78,0.52,-0.25,-16.431258020252738,0.39708732142683956,73.99011422204914,47.3977445,8.5456556,7.529,73.99011422204914,11.944,-1.0,88
9.4368577003479,1.38,0.41,-0.22,-18.865744053667676,-5.443492575091851,63.80736084888149,47.3977463,8.5456574,7.578,63.80736084888149,11.938,-1.0,88
9.637144327163696,1.95,0.32,-0.2,-15.331098960071273,-8.032018157310793,53.85536541682271,47.3977486,8.5456586,7.616,53.85536541682271,11.933,-1.0,87
9.837541341781616,2.4,0.25,-0.19,-8.445547691740984,-6.690980096330959,42.670254462199,47.3977522,8.5456596,7.653,42.670254462199,11.927,-1.0,87
